-1,-5,25,20,22,3,-18,-24,,
-14,2,17,-18,14,11,-4,-55,,
23,2,-14,75,8,-2,7,36,,
0,0,13,-33,-6,-1,-10,49,,
-4,1,-3,39,-5,-6,30,0,,
-7,3,4,10,-15,-8,-20,-20,,
4,-1,8,3,13,12,-13,-23,,
-25,-6,-3,-3,-8,-7,-3,4,,
19,7,6,-8,4,7,27,60,,
1,5,23,55,-9,-2,-12,22,,
2,-16,-31,-92,-8,-3,31,0,,
7,-1,-33,-53,-8,-2,-31,-41,,
-2,-5,25,15,-2,-5,-7,-62,,
-7,7,-31,-39,-11,-5,17,49,,
17,-3,10,10,9,5,-27,-14,,
0,-2,14,12,12,5,20,-6,,
-9,2,-8,-22,-4,-4,-24,-16,,
7,-1,10,74,-4,1,13,-23,,
-20,2,2,-2,-8,-11,-49,-5,,
35,2,-15,-33,-4,2,50,53,,
16,8,18,41,-13,-9,-39,-13,,
-16,-18,-53,-15,8,1,0,-24,,
-1,0,-9,-51,-10,2,-2,11,,
15,6,38,39,5,0,13,-31,,
2,1,-16,-3,0,-3,5,18,,
-12,0,4,-21,9,-3,-53,8,,
19,4,19,23,-3,5,56,31,,
7,0,0,14,9,3,-33,-16,,
-10,1,12,-27,-9,-1,44,11,,
12,4,6,37,6,4,1,-20,,
-50,5,-16,-22,-8,-1,-16,51,,
-10,-16,0,9,-1,-1,6,-16,,
-8,-11,-26,-5,5,-9,-23,99,,
-20,0,25,-7,17,10,28,-84,,
31,3,7,22,-3,2,4,27,,
-7,3,-13,-3,-16,-10,8,20,,
-8,-6,-13,-14,11,18,19,-47,,
-4,1,35,2,6,-2,-2,-5,,
-3,-2,-16,13,-4,-7,-32,-43,,
-18,-3,-13,-34,-12,-2,-12,-37,,
13,4,38,24,15,-3,-6,-3,,
15,-12,-61,-93,-16,-10,-40,-17,,
-31,-5,11,-6,5,3,60,49,,
19,2,-6,41,2,1,8,13,,
-33,-2,5,22,11,4,-13,-34,,
13,6,17,7,0,-1,7,41,,
16,-8,-14,-6,1,-3,-10,-16,,
-7,5,-9,-14,-10,-2,10,-3,,
1,-3,1,-10,-8,-5,-16,-33,,
-10,0,14,30,7,5,8,-5,,
-5,-14,-18,-20,8,-6,-8,-48,,
-2,9,25,23,7,10,5,29,,
7,10,-3,-25,-22,-12,-9,-9,,
11,-5,-23,-15,-30,-4,26,15,,
11,1,12,4,6,-1,-3,42,,
8,6,16,13,10,-1,-18,-65,,
3,-5,-11,19,11,9,2,46,,
-9,0,3,-13,1,-6,-30,-7,,
27,5,15,1,-16,3,6,-25,,
-16,-8,-32,-61,-16,-8,9,10,,
11,9,7,13,4,3,16,17,,
-11,-4,3,35,6,1,-14,-16,,
-14,-2,-42,-70,-22,-6,-10,70,,
-5,-2,11,24,5,-5,-5,23,,
-5,-3,-35,-1,-1,-4,-29,-30,,
17,-4,27,25,5,9,17,82,,
9,9,10,18,-11,-5,16,-24,,
18,-1,3,18,38,19,33,24,,
-3,6,12,-9,-12,-2,1,31,,
0,-8,-19,13,-5,-10,-35,-51,,
-1,0,23,31,10,-2,-29,-49,,
-14,0,-15,-15,-5,5,28,9,,
30,12,-5,-23,-16,-2,-25,-52,,
-7,-2,4,-44,27,11,45,49,,
-1,-4,-21,-8,-11,-6,2,3,,
-10,5,25,52,6,-6,-26,-28,,
-12,-17,-17,-12,-5,-3,-5,17,,
-5,5,21,18,-7,-7,32,-3,,
-1,7,-6,-15,8,-3,-66,-17,,
10,-1,-7,12,-2,14,53,-17,,
-61,-9,-22,-26,1,-8,-5,-17,,
11,0,30,10,-14,-2,14,18,,
-2,5,-27,-13,28,4,7,-31,,
-2,-14,8,9,-19,-8,-44,-42,,
16,-1,-7,-39,-9,-4,3,55,,
-8,6,-17,6,16,1,-25,-7,,
-18,0,11,5,-8,-2,18,-97,,
5,0,-21,-46,-2,3,-10,65,,
-4,2,22,44,-1,2,39,-4,,
12,1,-8,-13,-11,-9,-57,-28,,
-31,-10,-6,18,8,2,36,47,,
-13,1,-2,-25,-6,-3,-27,-16,,
26,-4,-7,-20,-5,2,28,40,,
1,4,-17,6,-1,-4,19,3,,
9,-1,48,78,7,9,-5,-11,,
-12,-5,-44,-85,-23,-19,-28,-22,,
-9,-2,13,-6,22,12,25,73,,
7,-7,7,4,-4,-4,-2,-20,,
26,10,7,5,-1,1,12,-15,,
-5,-5,3,24,5,-4,-17,26,,
14,0,-9,-4,-15,-5,-49,-64,,
-24,-8,-1,3,3,-4,24,-5,,
26,5,7,-28,1,13,35,89,,
-33,3,9,11,4,-1,-7,-5,,
7,-5,18,18,-3,-8,-34,-78,,
-5,-4,-26,17,4,5,31,60,,
2,7,23,4,-7,-3,-5,10,,
19,-4,-20,-15,6,10,11,1,,
-12,-3,16,19,-11,-10,-39,-1,,Training Set 3
1,2,-2,16,0,-5,18,66,,
29,0,1,-40,-7,-1,-16,-5,,
-9,2,11,41,2,0,-23,-23,,
-7,-6,-1,-29,3,0,12,-74,,
36,6,14,27,14,3,10,50,,
-22,-8,-17,6,1,0,52,117,,
0,-2,7,-12,-11,-6,-39,-32,,
-3,3,1,13,2,5,27,-2,,
13,8,53,47,-2,-4,-27,9,,
6,-3,-39,-15,3,1,-8,-25,,
7,2,-4,-27,-16,-9,5,10,,
-12,-9,-4,42,17,4,4,88,,
-23,-14,-33,-57,-17,-5,-12,-64,,
-7,2,25,3,14,-1,-22,-33,,
-4,0,-14,9,-2,2,29,26,,
-2,5,12,-2,4,1,-31,-43,,
15,-4,-27,-12,-2,-9,-15,59,,
-3,6,39,19,-13,8,77,-36,,
1,-6,-22,-11,12,-1,-30,9,,
8,-1,-8,1,-4,5,11,-25,,
-46,2,-13,-15,-7,0,-16,9,,
1,3,9,18,-5,-9,-25,-7,,
-7,-16,-3,-18,-4,-5,-14,-71,,
4,1,3,31,4,2,35,125,,
-7,-1,-13,-26,-15,-6,-30,-52,,
7,-3,15,60,20,2,-13,-69,,
-20,-1,-34,-92,-12,0,22,-16,,
12,3,6,8,-1,-9,-32,32,,
-6,-3,-14,-8,-20,-4,15,-19,,
13,4,13,10,22,3,-8,54,,
-6,4,5,44,7,6,-1,7,,
-10,-3,-12,-48,-13,-2,30,-30,,
